id,artist,md5,phash,width,height,mimetype,rating,split,path
5347754,plainwhite,1d2961efbf543d0060bc95324dadfb8c,13494896356944387891,1600.0,1251.0,image/jpeg,general,train,curated\train\5347754.png
5343094,plainwhite,3012e6e987bcaf6d3116808f0fc5be5e,15779685122148748236,1600.0,1400.0,image/jpeg,general,train,curated\train\5343094.png
5356354,karasu_(naoshow357),e441ec0a8501c260a8128d9a49451064,11926814028165923931,2000.0,1467.0,image/jpeg,general,train,curated\train\5356354.png
5351536,hsin,a3242c5778972ecd87a204b04176e0bd,14715904197256108919,750.0,1200.0,image/png,general,train,curated\train\5351536.png
5306568,hsin,95376c9fdca204217a53eda4da5cd883,15361050900969315920,1152.0,1600.0,image/jpeg,general,train,curated\train\5306568.png
5290963,hsin,60ec48a5438c87b556da12db0674896c,12335277698074317505,864.0,1200.0,image/png,general,train,curated\train\5290963.png
5238376,hsin,e94e29c0586b2f9852832a4ecac95ffa,14910820912816724760,1920.0,1347.0,image/jpeg,general,train,curated\train\5238376.png
5351917,toosaka_asagi,46eea6d7995aaad4a6912fe6418833dd,12928941278119184784,2686.0,4096.0,image/jpeg,general,train,curated\train\5351917.png
5332167,toosaka_asagi,78cfd90d5695b355e6292aee554e5c02,16414715858410419817,1872.0,2388.0,image/jpeg,general,train,curated\train\5332167.png
5332166,toosaka_asagi,a750e3c0d37ec0be9d3926976c2aae4a,11066820157192163249,1831.0,3377.0,image/jpeg,general,train,curated\train\5332166.png
5332137,toosaka_asagi,6e18195fd186a0fb4ce3973ad290db8f,15045413506429115944,860.0,1200.0,image/jpeg,general,train,curated\train\5332137.png
5283670,toosaka_asagi,d44e3e1c078fd72943d233fd1d098a96,11944974935098306497,724.0,1283.0,image/jpeg,general,train,curated\train\5283670.png
5275739,toosaka_asagi,03bfdd7b77128ac742253238ac0ad557,17739900219454906533,2000.0,2827.0,image/jpeg,general,train,curated\train\5275739.png
5272541,toosaka_asagi,14803bb97d09537965832cec5f70bc52,15212205353519744114,1243.0,2000.0,image/jpeg,general,train,curated\train\5272541.png
5261531,toosaka_asagi,36906bcfc2287de22df8bfeb5db06f72,9791794311672679670,4211.0,2975.0,image/png,general,train,curated\train\5261531.png
5261530,toosaka_asagi,8894208989c1c57f9b6f62b98db23157,16891232453639025817,2096.0,3009.0,image/png,general,train,curated\train\5261530.png
5261529,toosaka_asagi,4d013123b2aaabeeb8fbf7e96acbf6a8,17214220012939915412,2096.0,3009.0,image/png,general,train,curated\train\5261529.png
5241800,toosaka_asagi,a6e4423a66ff52dcb5ac6472dc5a0705,12593404598313407332,2419.0,3482.0,image/png,general,train,curated\train\5241800.png
5241799,toosaka_asagi,5427a936e28c1cadca5425fcd8921196,13830589946624343832,2419.0,3482.0,image/png,general,train,curated\train\5241799.png
5241798,toosaka_asagi,bc82b481764e0ef262011f738463eb1f,17560605616171142498,2419.0,3482.0,image/png,general,train,curated\train\5241798.png
5241797,toosaka_asagi,95697f2d923e888ad5fd51a4f12db2c0,14222900176330831606,2419.0,3482.0,image/png,general,train,curated\train\5241797.png
5241796,toosaka_asagi,afa0df2c3ca2861f5fc7318821ca2c59,10769022668235952487,2419.0,3482.0,image/png,general,train,curated\train\5241796.png
5241795,toosaka_asagi,a0d010a7c81480e7efba5c072e63eee3,16903779160707679094,2419.0,3482.0,image/png,general,train,curated\train\5241795.png
5241793,toosaka_asagi,fdf7ae633602ddf4de863c1ec9f138c6,9651341576972604342,4880.0,3433.0,image/png,general,train,curated\train\5241793.png
5241792,toosaka_asagi,108ef650f6019818fb44ad598d724f73,12956417933085532175,2419.0,3482.0,image/png,general,train,curated\train\5241792.png
5241268,toosaka_asagi,28f28841cda768a0f9b83c5b3a49ebb0,16982184498806830360,1500.0,1355.0,image/jpeg,general,train,curated\train\5241268.png
5236147,yuuri_nayuta,f08331a2678ef22e0c83e97b29d49a57,10851764092938669712,696.0,1000.0,image/jpeg,general,train,curated\train\5236147.png
5244067,veerinly,c61b67c6d9649e01dee4f0bf5af97e17,17340124868985918645,6401.0,3870.0,image/jpeg,general,train,curated\train\5244067.png
5244066,veerinly,9d51d186e2a298a86a646b923cd42cd4,9693269391264270230,5194.0,3870.0,image/jpeg,general,train,curated\train\5244066.png
5323681,sagemaru-br,bfdc71be929ccefadb4e629d363e8007,17228749195765323420,800.0,800.0,image/jpeg,general,train,curated\train\5323681.png
5280273,sagemaru-br,2c286b7c48e644b1fc6d1ff5cb7ff3f6,17998832958322279793,720.0,720.0,image/jpeg,general,train,curated\train\5280273.png
5252706,sagemaru-br,4b3b91f065dc24786c1434fc68c7f3ca,17261669969718120487,680.0,680.0,image/jpeg,general,train,curated\train\5252706.png
5341881,heikala,019824489dc719766f92833b5d73713d,12823163259069673446,1436.0,2048.0,image/jpeg,general,train,curated\train\5341881.png
5332668,heikala,a4f09dda836c0ebeb4069c359a19e3f7,10418508096794587298,1530.0,2048.0,image/jpeg,general,train,curated\train\5332668.png
5324304,hechima_(issindotai),14c885ed5648b2e8553626784f6680cf,17248986293407237914,1920.0,2931.0,image/png,general,train,curated\train\5324304.png
5290010,jenna_brown,482fed6258c02f30f4abd55d39c9ca2e,16716618755809281866,2048.0,1024.0,image/png,general,train,curated\train\5290010.png
5258838,jenna_brown,60b093ea1cc42f64b9ce9e17d486b75c,18229778966771033649,2048.0,1024.0,image/png,general,train,curated\train\5258838.png
5258819,jenna_brown,87995da8b8d3070806dbd69150d45383,13629975988027873331,2048.0,1024.0,image/png,general,train,curated\train\5258819.png
5258792,jenna_brown,793e3c4f6d6c13e42d207066adc7a275,13439661942183531218,2048.0,1024.0,image/png,general,train,curated\train\5258792.png
5246155,jenna_brown,26926e7970449c750d92659886b6a222,11168524815188221008,2048.0,1024.0,image/png,general,train,curated\train\5246155.png
5264421,chuhaibane,04f8a6f068ba08079156b8fc93fe9635,12013428642211942345,3541.0,3969.0,image/jpeg,general,train,curated\train\5264421.png
5259459,chuhaibane,2cabb48615b42625217f8b61f7276708,12647557428416506953,1782.0,2096.0,image/jpeg,general,train,curated\train\5259459.png
5258180,chuhaibane,48488ab71fcf8b5e1900be1e268a997b,13587864500053096483,3469.0,3872.0,image/jpeg,general,train,curated\train\5258180.png
5289366,chikiso,2894d43c0fffcd9221d26ec1a50426d8,12295872945579197869,1578.0,1049.0,image/jpeg,general,train,curated\train\5289366.png
5326722,villyane,f1b9e96e4f466b6780ff70ac144655e2,14596023001741054291,1000.0,1414.0,image/jpeg,general,train,curated\train\5326722.png
5341660,fukahire_(ruinon),0dea97d3c5238a4e2eb236e6db10b64c,18270191193126222787,948.0,1250.0,image/jpeg,general,train,curated\train\5341660.png
5314366,fukahire_(ruinon),7a4580b67d78b3c1a648526462fea5b4,17783934964818001555,1100.0,744.0,image/jpeg,general,train,curated\train\5314366.png
5312540,fukahire_(ruinon),5940169215f706f966df97a9c28daef5,12715570063045020058,700.0,1000.0,image/jpeg,general,train,curated\train\5312540.png
5276992,r.aka.,9cd75551da92d1b77eba431f9d33f869,14106734764968455535,600.0,764.0,image/jpeg,general,train,curated\train\5276992.png
5237485,r.aka.,4595efb8db6a34c2ed5a23e616051255,13314261309522259099,1972.0,2048.0,image/jpeg,general,train,curated\train\5237485.png
5355891,tandohark,d0f67dea3d7c996c19e179c76009bbd8,17548722799510317205,2794.0,4096.0,image/jpeg,general,train,curated\train\5355891.png
5348925,tamafry,c89d93bfa97a7b8c4365a5b3c614e6a7,15715958341195151721,1426.0,2000.0,image/jpeg,general,train,curated\train\5348925.png
5336215,lyy,62c6297957fbd6f806343d647cf647fe,12874897821690370149,1445.0,1000.0,image/jpeg,general,train,curated\train\5336215.png
5336213,lyy,6a71e29dccf18af64ec3ed4febe21bc5,15523490575869723489,1110.0,1250.0,image/jpeg,general,train,curated\train\5336213.png
5336210,lyy,9c26d8577261ca87279126a177679d1b,15644208852636170088,1390.0,960.0,image/jpeg,general,train,curated\train\5336210.png
5320902,lyy,326eb19d1226c3f35a5a977318d14b20,14009358916376630409,1400.0,1000.0,image/jpeg,general,train,curated\train\5320902.png
5320901,lyy,a28dcb9a0998688d718b3c99279de1a1,16781281977679296284,1320.0,1000.0,image/jpeg,general,train,curated\train\5320901.png
5292552,lyy,5074bc74d384498f629349475d49fa79,16853058101085837068,1320.0,1000.0,image/jpeg,general,train,curated\train\5292552.png
5266127,lyy,18c7b973f74d3a5a2cc47184bd3c0ac8,16912645616431147462,1320.0,1000.0,image/jpeg,general,train,curated\train\5266127.png
5266124,lyy,7496763a3a6865458adb99b645b7f8bf,18051137027350358579,1320.0,1000.0,image/jpeg,general,train,curated\train\5266124.png
5327509,yonaga_san,64316808b23f74f7f58a048bd2ceed80,17213111144707551431,900.0,1200.0,image/jpeg,general,train,curated\train\5327509.png
5321747,haru_(toyst),493466c727e26d30e01a8ee7e5dfa50e,12882488721123970161,800.0,760.0,image/jpeg,general,train,curated\train\5321747.png
5321745,haru_(toyst),fc3458906ea163a52c250ae7d4781079,13151581281586774279,800.0,760.0,image/jpeg,general,train,curated\train\5321745.png
5273484,haru_(toyst),07d171bd8530df5e5c9e237124863639,18207353397542719472,600.0,849.0,image/jpeg,general,train,curated\train\5273484.png
5266543,haru_(toyst),596fce6959206fa24560ace457b5caa5,10663849507984723018,1131.0,800.0,image/jpeg,general,train,curated\train\5266543.png
5294220,tiredcringe,ffc86f3b641a57b453187323163f22e1,11652253132695750993,1139.0,789.0,image/png,safe,train,curated\train\5294220.png
5294219,tiredcringe,6614f02b9930b092e57ea4744e463c0f,14068175150118061884,739.0,782.0,image/png,safe,train,curated\train\5294219.png
5318725,jill_07km,1f509a8763f80f5476ba1d36e4fd59b7,13388693484163385830,1044.0,1220.0,image/jpeg,general,train,curated\train\5318725.png
5280262,jill_07km,73fc1e390edb3804b7a86a0f0ead1031,13866398875202043632,1481.0,1123.0,image/jpeg,general,train,curated\train\5280262.png
5271709,jill_07km,78a4f3fa8707822119bd5903f1f4b196,18059615510465335880,2508.0,3307.0,image/jpeg,general,train,curated\train\5271709.png
5270623,jill_07km,456d865046ec8ba882a10d722d8862a7,10962214594735454601,1460.0,2048.0,image/jpeg,general,train,curated\train\5270623.png
5251634,jill_07km,b9b61d2a048103ac7ebdfcb4873743bf,11627001922565176976,2086.0,2976.0,image/jpeg,general,train,curated\train\5251634.png
5271232,ronkitci,2f203202db6a52af15f34ce3404fde6f,16900485182570669221,1057.0,1500.0,image/jpeg,general,train,curated\train\5271232.png
5289588,kurasaki_cosmos,ac14bbc0d14cb4685ca3290944a9b45b,13587861009457761497,2516.0,3543.0,image/jpeg,general,train,curated\train\5289588.png
5343917,litarnes,ed1332c237fd056b38f47bd2dfdec5a1,12767817313774520295,1366.0,2048.0,image/jpeg,general,train,curated\train\5343917.png
5270793,litarnes,e2754592148728de1de45355e88ebd82,16304023713441556822,1390.0,2048.0,image/jpeg,general,train,curated\train\5270793.png
5270773,litarnes,d3ec3327352bb5e8da3edb2f5e8569bd,16774376045682441349,1364.0,2048.0,image/jpeg,general,train,curated\train\5270773.png
5263722,darkgreyclouds,6a8282967f84a763d79d14807fa16dc9,13625911651036620998,600.0,877.0,image/jpeg,general,train,curated\train\5263722.png
5278948,parororo,b7d34f2d9176ad5b702a66a72999f3f2,13309463372973577952,966.0,1280.0,image/jpeg,general,train,curated\train\5278948.png
5351193,hazel0217,2fe55e8d63225dac1e0c8e35b0db3dad,13295982186787882791,2048.0,1984.0,image/jpeg,general,train,curated\train\5351193.png
5278364,mikey,c2a3588229d09d122d91403e4f34f870,16612437160622285716,1200.0,1200.0,image/jpeg,general,train,curated\train\5278364.png
5240389,min_dei_bae,b30199cdae356b1586aedad0ce36cbdd,11510388877200493072,1895.0,2710.0,image/jpeg,general,train,curated\train\5240389.png
5240388,min_dei_bae,bb42b9c5d1b521d75e118cf1a927f1c0,17054501303030551387,2508.0,2905.0,image/jpeg,general,train,curated\train\5240388.png
5307418,sp0i0ppp,df872f19ce865a915bdc7fe7eacdd908,15238909218884767292,2481.0,3721.0,image/jpeg,general,train,curated\train\5307418.png
5291056,sp0i0ppp,64eb6af67bc1bd642a34ee5947eedc91,16329778355174275452,1778.0,2050.0,image/png,general,train,curated\train\5291056.png
5237252,guiltswing,bad5fa004e834bc7b902cf7f8baa2a2e,15565952822060077671,2232.0,1130.0,image/png,safe,train,curated\train\5237252.png
5310483,hiro_(dismaless),dd9c267ed8b25b1e858b82ac182b552b,17596925780334709964,1536.0,2048.0,image/jpeg,general,train,curated\train\5310483.png
5265081,hiro_(dismaless),9e9585fbce3fdb9bd8a5b4f34c203cf2,16386688725336951859,1536.0,2048.0,image/jpeg,general,train,curated\train\5265081.png
5262792,hiro_(dismaless),062d57d4d2597860bfc3726f20c1dd44,13573998578309151802,1536.0,2048.0,image/jpeg,general,train,curated\train\5262792.png
5262787,hiro_(dismaless),2cba66ced9c1ac54d86d84f750fac0a0,16954583341026494868,1536.0,2048.0,image/jpeg,general,train,curated\train\5262787.png
5255759,hiro_(dismaless),89782ad512d561e1920d48a9d1282527,17268419945577318303,1073.0,1525.0,image/jpeg,general,train,curated\train\5255759.png
5337360,hacco_mayu,e6791c7de7f0a09209103b549060ad3a,16919115215243219090,1039.0,1209.0,image/jpeg,general,train,curated\train\5337360.png
5334800,hacco_mayu,f9fa2ec79211b35c0714104ab2d06e1a,13507386877188817225,1000.0,1000.0,image/jpeg,general,train,curated\train\5334800.png
5334734,hacco_mayu,ec8a588a71da42f18df5be7c8a01d192,11641196863176466795,1123.0,945.0,image/jpeg,general,train,curated\train\5334734.png
5334710,hacco_mayu,0a05a7cb90d86b3ad758df05ee049ce4,13611226205727529832,1500.0,1300.0,image/jpeg,general,train,curated\train\5334710.png
5330625,hacco_mayu,3a93557bfb47d8dcb50965928eb8cab7,13079255998304610025,1971.0,1387.0,image/jpeg,general,train,curated\train\5330625.png
5319491,hacco_mayu,54d43cd89c0bdb738bfdcc267b3427e4,16269703039585833924,1878.0,1870.0,image/jpeg,general,train,curated\train\5319491.png
5314943,hacco_mayu,a442fe6b3530fdc6f0caf8bde0564ce0,14791994518451788441,1600.0,1340.0,image/jpeg,general,train,curated\train\5314943.png
5299459,hacco_mayu,fe9c4a9ecec72b1fef3aef324336ffe0,13981352036045849593,1750.0,1260.0,image/jpeg,general,train,curated\train\5299459.png
5297400,hacco_mayu,02dedff8a49444adb69b99f9d6b3a9ce,17235984319731045042,1250.0,1750.0,image/jpeg,general,train,curated\train\5297400.png
5297384,hacco_mayu,cc5cb10d13aee21cb387e43645adc5dc,13794045280245555076,1463.0,2048.0,image/jpeg,general,train,curated\train\5297384.png
5294645,hacco_mayu,dede64a086c3986d4d441a77207c0c68,17160289247960720414,1250.0,1750.0,image/jpeg,general,train,curated\train\5294645.png
5294576,hacco_mayu,fb7948925b9b92c46a2afc62981cec74,13482623214815500480,1250.0,1750.0,image/jpeg,general,train,curated\train\5294576.png
5286797,hacco_mayu,63918b00ec3aac29e72858120a5b869c,18027296415553065034,1300.0,1200.0,image/jpeg,general,train,curated\train\5286797.png
5283806,hacco_mayu,63620a17f4a29d5c46f02980700342a0,13584760563084990014,900.0,900.0,image/jpeg,general,train,curated\train\5283806.png
5237889,qixia,b22e86b2b91f4c0133c3acd0ebacaf9c,14752687400559301880,2401.0,4096.0,image/jpeg,general,train,curated\train\5237889.png
5357084,ruu_(tksymkw),71803171bdd6c87510a5e7b78c022156,16986629905914058155,1000.0,1400.0,image/jpeg,general,train,curated\train\5357084.png
5349969,ruu_(tksymkw),c144e7537a82d871739fe796ad7d071d,12231237437410125523,1200.0,1680.0,image/jpeg,general,train,curated\train\5349969.png
5345404,ruu_(tksymkw),e961de47026bdef087f0769efbe5c128,16921010595422485644,1200.0,1680.0,image/jpeg,general,train,curated\train\5345404.png
5343656,ruu_(tksymkw),5a355d8a280be5bbc124f910024f2aa6,16773757034793518403,1200.0,1680.0,image/jpeg,general,train,curated\train\5343656.png
5338767,ruu_(tksymkw),a1e43217e947f745010eb9c750e3b46f,16094208549370020412,1200.0,1680.0,image/jpeg,general,train,curated\train\5338767.png
5336626,ruu_(tksymkw),1f17563684f67121db565fdaf62c3829,14640473835685292147,1200.0,1680.0,image/jpeg,general,train,curated\train\5336626.png
5334384,ruu_(tksymkw),6a5988dc3dd13ba0093d6f53e146138b,9695018853288828100,2030.0,1200.0,image/jpeg,general,train,curated\train\5334384.png
5323286,ruu_(tksymkw),dcc9008cb904aa8a0f8d1d7c14a8d79e,16855137101952004680,1200.0,1680.0,image/jpeg,general,train,curated\train\5323286.png
5321066,ruu_(tksymkw),37f27504589bd05db2201cd8b8bc3847,13991420912954174878,1200.0,1680.0,image/jpeg,general,train,curated\train\5321066.png
5321055,ruu_(tksymkw),89f92bfecbb317b6a551ed5ca8495254,14547554566061827130,1200.0,1680.0,image/jpeg,general,train,curated\train\5321055.png
5317248,ruu_(tksymkw),3ca79d5ea1d3a8b3c10f9d1d4385e0d3,17955361137074490260,1200.0,1680.0,image/jpeg,general,train,curated\train\5317248.png
5313220,ruu_(tksymkw),e1c016e27f1a2c931ac8ac99185574e2,13601961720011771539,1200.0,1680.0,image/jpeg,general,train,curated\train\5313220.png
5311482,ruu_(tksymkw),9d077774678a7a674c11cc3105ebc926,13320059681961964118,1200.0,1680.0,image/jpeg,general,train,curated\train\5311482.png
5299048,ruu_(tksymkw),28fe3f5a54d0bcd5ee8beff5b77f7d21,13950307251712846911,1200.0,1680.0,image/jpeg,general,train,curated\train\5299048.png
5290754,ruu_(tksymkw),4c47a0ecca91d3653a28f4002be4185c,16344435689622234919,1200.0,1680.0,image/jpeg,general,train,curated\train\5290754.png
5286525,ruu_(tksymkw),304f476f77f6c5bbd4b87f60ce0e6f3b,13968314087972685324,1200.0,1680.0,image/jpeg,general,train,curated\train\5286525.png
5280415,ruu_(tksymkw),92a5702101c20092761352d5876b0756,10810581315162021464,1200.0,1800.0,image/jpeg,general,train,curated\train\5280415.png
5275003,ruu_(tksymkw),f6e0089411280116910d3ba6a7e5cbe2,15851265960060970148,1200.0,1680.0,image/jpeg,general,train,curated\train\5275003.png
5268672,ruu_(tksymkw),e5c160738a956b5949faef388dba2078,12202605064923605279,1200.0,1680.0,image/jpeg,general,train,curated\train\5268672.png
5266574,ruu_(tksymkw),b4b41b3b7882578261aa45eee5575dcd,13684239271360201584,1200.0,1680.0,image/jpeg,general,train,curated\train\5266574.png
5249211,ruu_(tksymkw),570daeac02577fcbc63570bb6a9fce2d,16351335717758855282,1200.0,1950.0,image/jpeg,general,train,curated\train\5249211.png
5286801,shiratamint,36e6d68630926515363c649322fefe94,15537676333636008209,3800.0,2100.0,image/jpeg,general,train,curated\train\5286801.png
5278244,shiratamint,536ccace03bcaa68c6518cec5dfdc445,16686572632409867992,1900.0,2079.0,image/jpeg,general,train,curated\train\5278244.png
5270830,shiratamint,dd3c69df1787e7c92ba807d23db1c504,15617686648853473342,2800.0,2000.0,image/jpeg,general,train,curated\train\5270830.png
5270828,shiratamint,b366e14500c901331340debda09d9608,12435515459170351556,2048.0,1346.0,image/jpeg,general,train,curated\train\5270828.png
5305493,yuzu_izumi,a556f5c8ded42b034425e945cea9e0be,16494094494842234418,1049.0,1000.0,image/png,general,train,curated\train\5305493.png
5313777,donburimeshi,69199cc7b913cb311226547b8e9f1b2f,10623272632832742182,612.0,850.0,image/jpeg,general,train,curated\train\5313777.png
5315877,hanami_haru,a81ed38d6b2c330e741115e8f4d4cc93,10400161162337595854,2262.0,3408.0,image/png,general,train,curated\train\5315877.png
5315869,hanami_haru,4a458ad409cb6683934bb65500ecb724,15248227998162524525,1627.0,2192.0,image/png,general,train,curated\train\5315869.png
5315863,hanami_haru,2f545adf6987159470128b0c7bc7aca7,9768241140505401831,2748.0,3985.0,image/png,general,train,curated\train\5315863.png
5315837,hanami_haru,27388a749c7338b7fdcddd5823a72140,11776028772392997526,2894.0,3973.0,image/png,general,train,curated\train\5315837.png
5315828,hanami_haru,c6dcfb794d9ccb1f5d6cbe4a61396a87,12757787129106510689,2894.0,3960.0,image/png,general,train,curated\train\5315828.png
5315816,hanami_haru,04a7218909dfdddc46b05882d016e1e8,16244351465816201562,2753.0,3735.0,image/png,general,train,curated\train\5315816.png
5315811,hanami_haru,963b70bc069fe61d903015972e7104f5,11183897411154702925,2692.0,3495.0,image/png,general,train,curated\train\5315811.png
5315806,hanami_haru,255f81607412d6eaec3056f72969a449,17575161286142533395,2600.0,3144.0,image/png,general,train,curated\train\5315806.png
5315801,hanami_haru,4a7954a029bf03ea44cc8bebd9eedb79,12040816769690030311,2658.0,3558.0,image/png,general,train,curated\train\5315801.png
5315800,hanami_haru,3ed25dc54cb2011e0e54c930b91adc58,16954396936161513751,2636.0,4039.0,image/png,general,train,curated\train\5315800.png
5315797,hanami_haru,7733d6e004c470d21900a82a05a78c7a,10866977183647328469,2687.0,4093.0,image/png,general,train,curated\train\5315797.png
5315155,hanami_haru,701672831a54c0ef0c762520bd930f6e,16905933656022980714,2579.0,3220.0,image/png,general,train,curated\train\5315155.png
5315152,hanami_haru,0c147dbdcf37f65ff91276f99d9f0d9e,17066638756137219126,2733.0,3715.0,image/png,general,train,curated\train\5315152.png
5315053,hanami_haru,7ca20ac12f19bcd71c1644064c0fa6f2,13227884902622681282,2880.0,3865.0,image/png,general,train,curated\train\5315053.png
5315031,hanami_haru,f59b728142353b4a3086954bfcf2fbb8,13444812841336451643,2972.0,3769.0,image/png,general,train,curated\train\5315031.png
5314997,hanami_haru,07425963658720b4b38ce677f7cea53f,12985833516508019851,2985.0,3983.0,image/png,general,train,curated\train\5314997.png
5314929,hanami_haru,96eda42c4ef38d48e5a2b56e6f61246a,13826322436397277552,2646.0,3882.0,image/png,general,train,curated\train\5314929.png
5314830,hanami_haru,6f427aef3edb2cc5e5d1bf124f5807cb,14668023040765485537,3000.0,4000.0,image/png,general,train,curated\train\5314830.png
5313707,hanami_haru,8b6d43a7ed6186abcf0d9a4f290e3587,12152353495474780095,3000.0,4000.0,image/png,general,train,curated\train\5313707.png
5312927,hanami_haru,d40da2dfce20a1fcb6cb0b634f83b03e,10721833542264236468,5025.0,4700.0,image/png,general,train,curated\train\5312927.png
5312861,hanami_haru,3bcadd47f27a3e5aa27fbc299c12c141,15640410601257605705,4029.0,2220.0,image/jpeg,general,train,curated\train\5312861.png
5312841,hanami_haru,6c72ae2a2fbb35d6e2e7ad57f63c70ff,15063167451595291091,4057.0,3427.0,image/jpeg,general,train,curated\train\5312841.png
5312818,hanami_haru,091c85580c0c699492bb2472fe98fb05,12965441222050289144,4050.0,3600.0,image/jpeg,general,train,curated\train\5312818.png
5311652,hanami_haru,b3fa0c9a0023eea9314bb850656c6943,9984760247736897332,2162.0,3198.0,image/png,general,train,curated\train\5311652.png
5311645,hanami_haru,f17eb0234f85354c483d7aa69ac4b5e6,18029184263186265243,1100.0,1100.0,image/jpeg,general,train,curated\train\5311645.png
5311640,hanami_haru,e6ac2c13c9ce2907412864d27974a411,14980199075311020303,2967.0,4096.0,image/png,general,train,curated\train\5311640.png
5238309,kurohal,141f5cc1c6ceecb26fc162feaa57d26e,17412709104353881316,765.0,1000.0,image/jpeg,general,train,curated\train\5238309.png
5255055,kagoya1219,bd07ef6ed080ea9b82148895ff1d886d,11901147336941056052,1100.0,1280.0,image/png,general,train,curated\train\5255055.png
5356567,meso_(zgmf-xv),e2c495e70c2aa0dfb4a1fe51469c0b38,14332857090212866730,2952.0,1500.0,image/jpeg,general,train,curated\train\5356567.png
5356496,meso_(zgmf-xv),3b1313edd46747b6e958e5837eb7b3e0,15107197543085131208,1280.0,720.0,image/jpeg,general,train,curated\train\5356496.png
5356472,meso_(zgmf-xv),3d8ab7cbdbd0957d9922eadf420ce811,9624648601485703876,3740.0,1900.0,image/jpeg,general,train,curated\train\5356472.png
5354132,meso_(zgmf-xv),2a5e8beda1b84c696b6685a04cf4e91d,15032498338555333937,1772.0,1050.0,image/jpeg,general,train,curated\train\5354132.png
5354129,meso_(zgmf-xv),6bc5cc746272d66eb2afe54960802ad6,13996670806131985970,1772.0,1050.0,image/jpeg,general,train,curated\train\5354129.png
5297244,takanamushi,585f97f9cafe03725a940e926c0dbef4,14264667572076727909,1000.0,1000.0,image/jpeg,general,train,curated\train\5297244.png
5268598,karon-t,cf954a5d773dbdf1f531287fb1f23909,13395000043058681355,1500.0,1500.0,image/png,general,train,curated\train\5268598.png
5247971,nishiya_yasushi,ef1c8f9566a04e5b47bfa327883c7d43,11739720055290456368,3541.0,2508.0,image/jpeg,general,train,curated\train\5247971.png
5283655,eggru,50c98314f6a898a113defa8da3b9cd8a,16957108384407108366,860.0,1214.0,image/jpeg,general,train,curated\train\5283655.png
5251784,eggru,aed83f60f86d7f65bb848606925c40da,17207860468612710820,850.0,1200.0,image/jpeg,general,train,curated\train\5251784.png
5317601,toneko,2212d53bcd48d24783f53abd76899ed0,15460109639563158291,1668.0,2388.0,image/jpeg,general,train,curated\train\5317601.png
5316175,boushi-ya,b5e1ab5065e8df3450fe61fe2b16c635,18212641266445008713,953.0,1289.0,image/jpeg,general,train,curated\train\5316175.png
5316174,boushi-ya,d6fe2a75f1f6c8fa9b94d2447eba3249,12533667967638016700,773.0,1314.0,image/jpeg,general,train,curated\train\5316174.png
5301766,boushi-ya,4b6d8a21e7a9851a462f936779a8934f,13115357722971001270,1448.0,2048.0,image/jpeg,general,train,curated\train\5301766.png
5245515,boushi-ya,9877d41ee789567bdbde3935fa6e0510,15619273927325929785,1828.0,2048.0,image/jpeg,general,train,curated\train\5245515.png
5245536,otakuman,a39c324e446e075a9964d2a49569e6c3,16749066834165536102,2400.0,2400.0,image/png,general,train,curated\train\5245536.png
5296525,ushimochi,b63cfe9640c775a2820f5ca9efcdd92b,11880666664592387530,2892.0,4096.0,image/jpeg,general,train,curated\train\5296525.png
5263143,ushimochi,fe8268d16ad077746910e29b35f1b9b1,16919093196063929473,2892.0,4096.0,image/jpeg,general,train,curated\train\5263143.png
5257225,ushimochi,12f3d8a18ae3ae1123e1bda959540195,13013928712566043038,2150.0,3035.0,image/jpeg,general,train,curated\train\5257225.png
5355626,horang4628,6241eceda3437eb14653e506f91b881b,10634798190629185609,2097.0,2822.0,image/jpeg,general,train,curated\train\5355626.png
5329167,horang4628,bd3de53f2b073fba43fc6075d8257399,9935857383967569439,2400.0,3200.0,image/png,general,train,curated\train\5329167.png
5309971,horang4628,0203d5437da57f51df8c3ee053f4a1c2,14829731637420098981,1943.0,3142.0,image/png,general,train,curated\train\5309971.png
5298346,horang4628,b98fa54546ae84d348c0f88ca9ba292f,17925886944591430620,1298.0,2160.0,image/jpeg,general,train,curated\train\5298346.png
5288720,horang4628,c0d06dc095d671f7e07a9fa4fccaeda9,14483144025359558030,2400.0,3200.0,image/png,general,train,curated\train\5288720.png
5287510,horang4628,edc016481f04993ca57e7e89a812a6e1,13516705613527697121,2807.0,3017.0,image/png,general,train,curated\train\5287510.png
5278081,horang4628,294f07ce6aa138df270bc9e61e9beb0d,12714623699201379984,3840.0,2160.0,image/png,general,train,curated\train\5278081.png
5250597,horang4628,7e0a15fb2ffacbeee187657695683a28,10325870387261727267,2313.0,3200.0,image/png,general,train,curated\train\5250597.png
5344783,ogura_ari,4729f5d86435c587812d941302619d82,13380823528198017715,1981.0,2810.0,image/jpeg,general,train,curated\train\5344783.png
5300405,unique_(pixiv12704744),a6e37155faa42b24277940a3b6557363,12158846982824802609,2408.0,3541.0,image/png,general,train,curated\train\5300405.png
5280536,unique_(pixiv12704744),b9cef6cb17836f0a69a1a50a8c7ada72,12600372988285806356,2894.0,4093.0,image/png,general,train,curated\train\5280536.png
5280163,unique_(pixiv12704744),3193b890cfcbd6d369e76980e6d838dd,13683031023749456530,2508.0,3541.0,image/png,general,train,curated\train\5280163.png
